Username,Profile URL,GitHub ID,Year_Group,Public_Repositories,Lifetime_Commits,sector_id,sector_label
muhammadidrees,https://github.com/muhammadidrees,36603847,2018-02,50,677,1,2017–2019
haseebhassan006,https://github.com/haseebhassan006,36498663,2018-02,101,620,1,2017–2019
MuhammadMoiz200099,https://github.com/MuhammadMoiz200099,36322969,2018-02,85,521,1,2017–2019
Affanamin,https://github.com/Affanamin,36659805,2018-02,56,514,1,2017–2019
tahirrrhassan,https://github.com/tahirrrhassan,36041650,2018-02,11,503,1,2017–2019
Syedmaisam,https://github.com/Syedmaisam,36159445,2018-02,36,478,1,2017–2019
marsalans,https://github.com/marsalans,36761603,2018-02,1268,365,1,2017–2019
h26k2,https://github.com/h26k2,36851570,2018-02,17,341,1,2017–2019
HamzaMohammadKhan,https://github.com/HamzaMohammadKhan,36361756,2018-02,75,317,1,2017–2019
theyasirahmad,https://github.com/theyasirahmad,36290691,2018-02,41,300,1,2017–2019
shehbaz-malik,https://github.com/shehbaz-malik,36599119,2018-02,13,290,1,2017–2019
osamaimran25,https://github.com/osamaimran25,36574363,2018-02,40,245,1,2017–2019
faisalamin12,https://github.com/faisalamin12,36323184,2018-02,68,229,1,2017–2019
omerkhan8,https://github.com/omerkhan8,36782580,2018-02,21,216,1,2017–2019
MzkZeeshan,https://github.com/MzkZeeshan,36148341,2018-02,64,195,1,2017–2019
Hashcodepk,https://github.com/Hashcodepk,36842027,2018-02,33,194,1,2017–2019
AdinaFakih,https://github.com/AdinaFakih,36642804,2018-02,54,175,1,2017–2019
aliasghernooruddin,https://github.com/aliasghernooruddin,36670725,2018-02,23,170,1,2017–2019
Hamzakh3,https://github.com/Hamzakh3,36566967,2018-02,30,151,1,2017–2019
A3shaq,https://github.com/A3shaq,36259081,2018-02,31,150,1,2017–2019
jalalssm88,https://github.com/jalalssm88,36601508,2018-02,27,117,1,2017–2019
saadfrhan,https://github.com/saadfrhan,36201799,2018-02,21,113,1,2017–2019
owaisiqbal16,https://github.com/owaisiqbal16,36597400,2018-02,16,108,1,2017–2019
Ahaseeb98,https://github.com/Ahaseeb98,36041221,2018-02,22,105,1,2017–2019
jawaid-Ahmed,https://github.com/jawaid-Ahmed,36307747,2018-02,39,97,1,2017–2019
huzaifa161,https://github.com/huzaifa161,36340842,2018-02,20,96,1,2017–2019
Syed-Yarooq-Hussain,https://github.com/Syed-Yarooq-Hussain,36655814,2018-02,15,88,1,2017–2019
shafqat1841,https://github.com/shafqat1841,36793814,2018-02,9,86,1,2017–2019
saifbinabdulkarim,https://github.com/saifbinabdulkarim,36261367,2018-02,43,80,1,2017–2019
hameditalha,https://github.com/hameditalha,36043758,2018-02,20,73,1,2017–2019
iwaqaruddin,https://github.com/iwaqaruddin,36033300,2018-02,33,64,1,2017–2019
habibullah420,https://github.com/habibullah420,36103340,2018-02,22,61,1,2017–2019
abdulRehman06,https://github.com/abdulRehman06,36669229,2018-02,21,53,1,2017–2019
jahanzaibiqbal,https://github.com/jahanzaibiqbal,36487992,2018-02,27,50,1,2017–2019
hamzaxiddiqui,https://github.com/hamzaxiddiqui,36047326,2018-02,26,49,1,2017–2019
usmanaliwallara,https://github.com/usmanaliwallara,36070471,2018-02,20,48,1,2017–2019
MuhammadBilal110,https://github.com/MuhammadBilal110,36279640,2018-02,18,47,1,2017–2019
junaid54541,https://github.com/junaid54541,36605958,2018-02,12,43,1,2017–2019
creatbox1,https://github.com/creatbox1,36541939,2018-02,17,28,1,2017–2019
Usamaashraff,https://github.com/Usamaashraff,36763253,2018-02,8,28,1,2017–2019
Suraj-18,https://github.com/Suraj-18,36204162,2018-02,7,27,1,2017–2019
OwaisUsman,https://github.com/OwaisUsman,36053686,2018-02,12,23,1,2017–2019
Arshaq1996,https://github.com/Arshaq1996,36785173,2018-02,12,23,1,2017–2019
AhsanNaushad11,https://github.com/AhsanNaushad11,36572551,2018-02,13,22,1,2017–2019
mohtadajokhio,https://github.com/mohtadajokhio,36068282,2018-02,7,21,1,2017–2019
xassanraza,https://github.com/xassanraza,36153926,2018-02,12,20,1,2017–2019
MuzammilRafay,https://github.com/MuzammilRafay,36181738,2018-02,18,18,1,2017–2019
Suffyan09,https://github.com/Suffyan09,36099592,2018-02,8,17,1,2017–2019
Asadrao125,https://github.com/Asadrao125,37478549,2018-03,85,1015,1,2017–2019
smyaseen,https://github.com/smyaseen,37702376,2018-03,59,636,1,2017–2019
Muradalikhan,https://github.com/Muradalikhan,37217077,2018-03,43,636,1,2017–2019
mildk123,https://github.com/mildk123,37042258,2018-03,54,635,1,2017–2019
YousraMashkoor,https://github.com/YousraMashkoor,37848888,2018-03,70,631,1,2017–2019
Muneebkh2,https://github.com/Muneebkh2,37962613,2018-03,37,628,1,2017–2019
Bill-Klay,https://github.com/Bill-Klay,37112240,2018-03,30,528,1,2017–2019
ZeeshanHabib7,https://github.com/ZeeshanHabib7,37506270,2018-03,23,496,1,2017–2019
hasanimran96,https://github.com/hasanimran96,37798297,2018-03,16,432,1,2017–2019
Iswaqasahmed,https://github.com/Iswaqasahmed,37307194,2018-03,62,395,1,2017–2019
MAfzalKhan1997,https://github.com/MAfzalKhan1997,37745422,2018-03,41,392,1,2017–2019
MuhammadHaris55,https://github.com/MuhammadHaris55,37631417,2018-03,51,337,1,2017–2019
Muhammad-Hammad,https://github.com/Muhammad-Hammad,37264033,2018-03,84,335,1,2017–2019
Syed-Osama-Hussain,https://github.com/Syed-Osama-Hussain,37876153,2018-03,37,293,1,2017–2019
usmanashrafusman,https://github.com/usmanashrafusman,37510976,2018-03,42,278,1,2017–2019
SyedMuhammadMuhsinKarim,https://github.com/SyedMuhammadMuhsinKarim,37833481,2018-03,34,247,1,2017–2019
yesmesalman,https://github.com/yesmesalman,37062860,2018-03,33,247,1,2017–2019
Musaddiq625,https://github.com/Musaddiq625,37911054,2018-03,68,244,1,2017–2019
HMUsama,https://github.com/HMUsama,37137366,2018-03,52,219,1,2017–2019
shahnawazhussain125,https://github.com/shahnawazhussain125,37732557,2018-03,22,216,1,2017–2019
WhiteBookmark,https://github.com/WhiteBookmark,37548818,2018-03,20,212,1,2017–2019
Kashifalirajper,https://github.com/Kashifalirajper,37952523,2018-03,35,193,1,2017–2019
DanialAnsari,https://github.com/DanialAnsari,37415269,2018-03,55,173,1,2017–2019
muhammadhoti,https://github.com/muhammadhoti,37663264,2018-03,17,154,1,2017–2019
SyedShahbazHussain,https://github.com/SyedShahbazHussain,37961345,2018-03,48,152,1,2017–2019
farhanali-developer,https://github.com/farhanali-developer,37214553,2018-03,16,131,1,2017–2019
bahawal32,https://github.com/bahawal32,36995485,2018-03,31,111,1,2017–2019
kumarnareender,https://github.com/kumarnareender,37351435,2018-03,40,110,1,2017–2019
Umair9631,https://github.com/Umair9631,36948533,2018-03,18,96,1,2017–2019
MuhammadSaudFarooq,https://github.com/MuhammadSaudFarooq,37637301,2018-03,17,87,1,2017–2019
najeebjony,https://github.com/najeebjony,37581062,2018-03,11,83,1,2017–2019
faharAbdullahKhan,https://github.com/faharAbdullahKhan,37661039,2018-03,16,79,1,2017–2019
ukhanedian,https://github.com/ukhanedian,37597214,2018-03,17,71,1,2017–2019
mrizwanali,https://github.com/mrizwanali,37344935,2018-03,32,67,1,2017–2019
anwersolangi,https://github.com/anwersolangi,37410529,2018-03,25,67,1,2017–2019
UsamaSohail94,https://github.com/UsamaSohail94,37038343,2018-03,12,66,1,2017–2019
NeerajBatheja,https://github.com/NeerajBatheja,37804256,2018-03,16,61,1,2017–2019
codewithaashir,https://github.com/codewithaashir,37038463,2018-03,22,57,1,2017–2019
Babar404,https://github.com/Babar404,37775042,2018-03,25,48,1,2017–2019
ZeeshanFareed123,https://github.com/ZeeshanFareed123,37938950,2018-03,8,33,1,2017–2019
mohbatrai,https://github.com/mohbatrai,37931543,2018-03,8,33,1,2017–2019
Jetendar,https://github.com/Jetendar,37652612,2018-03,18,31,1,2017–2019
iamsaadjaved,https://github.com/iamsaadjaved,37113402,2018-03,12,28,1,2017–2019
AsiaKhan95,https://github.com/AsiaKhan95,36960325,2018-03,15,27,1,2017–2019
Muhammad-Wasib,https://github.com/Muhammad-Wasib,37422875,2018-03,10,26,1,2017–2019
hiteshkumar20,https://github.com/hiteshkumar20,37731622,2018-03,15,25,1,2017–2019
arslanrisalat,https://github.com/arslanrisalat,37912054,2018-03,15,24,1,2017–2019
aliahmedghazi,https://github.com/aliahmedghazi,37616154,2018-03,7,21,1,2017–2019
RubaAbid,https://github.com/RubaAbid,37417707,2018-03,18,19,1,2017–2019
muhammadtalhasiddiqui,https://github.com/muhammadtalhasiddiqui,37283878,2018-03,12,19,1,2017–2019
AbdulRehman0,https://github.com/AbdulRehman0,37613859,2018-03,7,19,1,2017–2019
jazibaleem,https://github.com/jazibaleem,37636907,2018-03,8,18,1,2017–2019
zainknoman,https://github.com/zainknoman,38238384,2018-04,12,8751,1,2017–2019
fazaltech,https://github.com/fazaltech,38839909,2018-04,25,616,1,2017–2019
Hamza91able,https://github.com/Hamza91able,38669083,2018-04,40,575,1,2017–2019
muzammilkhn,https://github.com/muzammilkhn,38032118,2018-04,20,545,1,2017–2019
SharjeelMoqrabKhan,https://github.com/SharjeelMoqrabKhan,38564835,2018-04,34,475,1,2017–2019
kashifm777,https://github.com/kashifm777,38219322,2018-04,90,418,1,2017–2019
hafiztalhakh,https://github.com/hafiztalhakh,38666963,2018-04,58,382,1,2017–2019
safwanidrees,https://github.com/safwanidrees,38593104,2018-04,51,378,1,2017–2019
SaraHasan224,https://github.com/SaraHasan224,38839068,2018-04,30,326,1,2017–2019
KamranAtta,https://github.com/KamranAtta,38593667,2018-04,13,310,1,2017–2019
uzairkorai,https://github.com/uzairkorai,38845776,2018-04,38,269,1,2017–2019
mubashirjamali101,https://github.com/mubashirjamali101,38682421,2018-04,17,245,1,2017–2019
arkkhanu,https://github.com/arkkhanu,38863970,2018-04,49,217,1,2017–2019
anassalam,https://github.com/anassalam,38077746,2018-04,14,193,1,2017–2019
ashar312,https://github.com/ashar312,38423585,2018-04,29,190,1,2017–2019
shad0w1911,https://github.com/shad0w1911,38272161,2018-04,13,184,1,2017–2019
HAMZAJAVEDKHAN,https://github.com/HAMZAJAVEDKHAN,38666406,2018-04,18,183,1,2017–2019
Maria-Ahmed,https://github.com/Maria-Ahmed,38373765,2018-04,46,166,1,2017–2019
MUmer01,https://github.com/MUmer01,38096900,2018-04,16,148,1,2017–2019
syedasher88,https://github.com/syedasher88,38724826,2018-04,11,133,1,2017–2019
iamzainmunir,https://github.com/iamzainmunir,38706307,2018-04,43,132,1,2017–2019
alihussam,https://github.com/alihussam,38767751,2018-04,29,123,1,2017–2019
muhammadahmer1999,https://github.com/muhammadahmer1999,38369586,2018-04,10,122,1,2017–2019
mohsiniscoding,https://github.com/mohsiniscoding,38476853,2018-04,28,109,1,2017–2019
its-hunain,https://github.com/its-hunain,38600564,2018-04,38,107,1,2017–2019
shahzaib-1997,https://github.com/shahzaib-1997,38488885,2018-04,12,94,1,2017–2019
misbahafzal,https://github.com/misbahafzal,38649139,2018-04,13,90,1,2017–2019
Adeelasd,https://github.com/Adeelasd,38320190,2018-04,7,86,1,2017–2019
ridaSE2016,https://github.com/ridaSE2016,38224258,2018-04,20,85,1,2017–2019
raousamabinsohail,https://github.com/raousamabinsohail,38761601,2018-04,12,65,1,2017–2019
khalidkhan021,https://github.com/khalidkhan021,37975899,2018-04,27,58,1,2017–2019
ZamanMehdi,https://github.com/ZamanMehdi,38732146,2018-04,11,57,1,2017–2019
sheheryar92,https://github.com/sheheryar92,38159839,2018-04,17,52,1,2017–2019
SyedFahadShamim,https://github.com/SyedFahadShamim,38612088,2018-04,16,47,1,2017–2019
SMahnoorJamal,https://github.com/SMahnoorJamal,38293040,2018-04,13,44,1,2017–2019
tak2878,https://github.com/tak2878,38162347,2018-04,16,37,1,2017–2019
Sheryar10,https://github.com/Sheryar10,38486355,2018-04,10,37,1,2017–2019
usama-uk,https://github.com/usama-uk,38431316,2018-04,10,29,1,2017–2019
aimanxyed,https://github.com/aimanxyed,38625930,2018-04,15,28,1,2017–2019
UbaidSarhandi,https://github.com/UbaidSarhandi,38532188,2018-04,8,22,1,2017–2019
isurajparmar85,https://github.com/isurajparmar85,38100347,2018-04,19,20,1,2017–2019
AghaShahriyar,https://github.com/AghaShahriyar,38526436,2018-04,8,19,1,2017–2019
annasshaikh,https://github.com/annasshaikh,39020847,2018-05,29,3219,1,2017–2019
Mudassirraza912,https://github.com/Mudassirraza912,39431881,2018-05,60,949,1,2017–2019
sleepyqadir,https://github.com/sleepyqadir,38910854,2018-05,138,816,1,2017–2019
NomanGul,https://github.com/NomanGul,39244918,2018-05,104,777,1,2017–2019
rameezqazi23,https://github.com/rameezqazi23,38956101,2018-05,117,574,1,2017–2019
kazmiali,https://github.com/kazmiali,39811688,2018-05,42,524,1,2017–2019
omerhabib62,https://github.com/omerhabib62,38879730,2018-05,202,303,1,2017–2019
hassaanih,https://github.com/hassaanih,39552896,2018-05,18,275,1,2017–2019
mhumair,https://github.com/mhumair,39047231,2018-05,30,235,1,2017–2019
nabeel-shakeel,https://github.com/nabeel-shakeel,39087083,2018-05,28,228,1,2017–2019
amnaajmal,https://github.com/amnaajmal,38943088,2018-05,34,214,1,2017–2019
AliAhmedSamoo,https://github.com/AliAhmedSamoo,39314110,2018-05,18,212,1,2017–2019
SohailKhanPAK,https://github.com/SohailKhanPAK,39166458,2018-05,47,193,1,2017–2019
shoaiburrehman,https://github.com/shoaiburrehman,39486938,2018-05,45,180,1,2017–2019
uzairaj,https://github.com/uzairaj,39025103,2018-05,25,172,1,2017–2019
mehtabsaira26,https://github.com/mehtabsaira26,38942888,2018-05,22,156,1,2017–2019
kashifraza01,https://github.com/kashifraza01,39432246,2018-05,16,155,1,2017–2019
Farazahmed90,https://github.com/Farazahmed90,39310459,2018-05,35,153,1,2017–2019
mhsnrafi,https://github.com/mhsnrafi,39403780,2018-05,23,132,1,2017–2019
smusman98,https://github.com/smusman98,39401198,2018-05,15,131,1,2017–2019
Amanullah22,https://github.com/Amanullah22,39756073,2018-05,18,123,1,2017–2019
muhamza,https://github.com/muhamza,39738754,2018-05,14,123,1,2017–2019
FaaridMuhammadEmad,https://github.com/FaaridMuhammadEmad,39637779,2018-05,14,108,1,2017–2019
SalmanKhan13,https://github.com/SalmanKhan13,38916330,2018-05,11,106,1,2017–2019
AghaShayan123,https://github.com/AghaShayan123,39364365,2018-05,37,104,1,2017–2019
Electron123,https://github.com/Electron123,39222939,2018-05,6,82,1,2017–2019
DinMuhammad1994,https://github.com/DinMuhammad1994,39612648,2018-05,42,66,1,2017–2019
mariumjawed,https://github.com/mariumjawed,38984986,2018-05,7,60,1,2017–2019
MalikFareed,https://github.com/MalikFareed,39738345,2018-05,13,59,1,2017–2019
Arbazcrux,https://github.com/Arbazcrux,38942824,2018-05,19,58,1,2017–2019
ziadi21,https://github.com/ziadi21,39302023,2018-05,15,56,1,2017–2019
notbaig,https://github.com/notbaig,39711051,2018-05,8,55,1,2017–2019
EasyLearning97,https://github.com/EasyLearning97,38875771,2018-05,47,48,1,2017–2019
rahim42324,https://github.com/rahim42324,39668575,2018-05,7,36,1,2017–2019
AliNasirDawood,https://github.com/AliNasirDawood,38881949,2018-05,15,34,1,2017–2019
huzaifamaw,https://github.com/huzaifamaw,39128801,2018-05,20,33,1,2017–2019
Saadain-Ali,https://github.com/Saadain-Ali,39658480,2018-05,14,30,1,2017–2019
hanzalajamash,https://github.com/hanzalajamash,39809763,2018-05,16,24,1,2017–2019
areeb95,https://github.com/areeb95,39234601,2018-05,9,19,1,2017–2019
IamAhsanMani,https://github.com/IamAhsanMani,39671392,2018-05,41,18,1,2017–2019
osamarajput,https://github.com/osamarajput,39127124,2018-05,13,17,1,2017–2019
AsadLeo14,https://github.com/AsadLeo14,39796263,2018-05,8,17,1,2017–2019
V3rB0se,https://github.com/V3rB0se,40388232,2018-06,19,705554,1,2017–2019
mauwia,https://github.com/mauwia,40006578,2018-06,65,1692,1,2017–2019
MUHAMMADSiyab,https://github.com/MUHAMMADSiyab,39950367,2018-06,52,636,1,2017–2019
maaznadeem246,https://github.com/maaznadeem246,39926764,2018-06,56,582,1,2017–2019
iamowaisazam,https://github.com/iamowaisazam,40581073,2018-06,38,514,1,2017–2019
sarmedrizvi,https://github.com/sarmedrizvi,40367136,2018-06,56,485,1,2017–2019
masTechDeveloper,https://github.com/masTechDeveloper,40725533,2018-06,55,405,1,2017–2019
soha-moosa,https://github.com/soha-moosa,40213521,2018-06,19,382,1,2017–2019
ShahrozAhmd,https://github.com/ShahrozAhmd,39967136,2018-06,35,323,1,2017–2019
owais4321,https://github.com/owais4321,39921596,2018-06,96,285,1,2017–2019
muhammadanasafzaal,https://github.com/muhammadanasafzaal,40186715,2018-06,33,264,1,2017–2019
muzammilriaz940,https://github.com/muzammilriaz940,40453401,2018-06,6,197,1,2017–2019
preetrathi,https://github.com/preetrathi,40492888,2018-06,55,153,1,2017–2019
bitsplz,https://github.com/bitsplz,39962678,2018-06,30,153,1,2017–2019
DaniyalMalikC,https://github.com/DaniyalMalikC,40606850,2018-06,14,150,1,2017–2019
shahnoor23,https://github.com/shahnoor23,40328732,2018-06,38,132,1,2017–2019
anish-dadlani,https://github.com/anish-dadlani,40547809,2018-06,14,132,1,2017–2019
hamzafaqhi,https://github.com/hamzafaqhi,40600680,2018-06,17,122,1,2017–2019
tayyabaslam19,https://github.com/tayyabaslam19,40676375,2018-06,19,115,1,2017–2019
waaw-meem,https://github.com/waaw-meem,39905929,2018-06,54,114,1,2017–2019
SaimAhmedSheikh,https://github.com/SaimAhmedSheikh,40424655,2018-06,19,96,1,2017–2019
Saqib-ghouri11,https://github.com/Saqib-ghouri11,39990883,2018-06,19,95,1,2017–2019
Fahadahmed23,https://github.com/Fahadahmed23,40246083,2018-06,14,87,1,2017–2019
ahmedgadit,https://github.com/ahmedgadit,40518641,2018-06,21,85,1,2017–2019
Bilawal-2,https://github.com/Bilawal-2,40724156,2018-06,38,75,1,2017–2019
Shell1500,https://github.com/Shell1500,40688468,2018-06,22,73,1,2017–2019
mayubx4,https://github.com/mayubx4,40343374,2018-06,12,72,1,2017–2019
subhashparwani,https://github.com/subhashparwani,39861712,2018-06,33,67,1,2017–2019
abdurehman12,https://github.com/abdurehman12,40402060,2018-06,34,64,1,2017–2019
Muhammad-ismail0346,https://github.com/Muhammad-ismail0346,40703677,2018-06,19,62,1,2017–2019
jhanzaibkhatri1999,https://github.com/jhanzaibkhatri1999,40499113,2018-06,12,59,1,2017–2019
Hamza-Bhai,https://github.com/Hamza-Bhai,39930480,2018-06,15,55,1,2017–2019
waha6,https://github.com/waha6,40691264,2018-06,33,54,1,2017–2019
Sameer889,https://github.com/Sameer889,40677072,2018-06,20,48,1,2017–2019
afamarshad,https://github.com/afamarshad,40440140,2018-06,19,44,1,2017–2019
muhammadwasil97,https://github.com/muhammadwasil97,40041757,2018-06,15,39,1,2017–2019
yasirrajput185,https://github.com/yasirrajput185,40420019,2018-06,6,37,1,2017–2019
Adnan705,https://github.com/Adnan705,39994716,2018-06,14,36,1,2017–2019
matifniaz,https://github.com/matifniaz,40147842,2018-06,9,36,1,2017–2019
MohsinRizvi,https://github.com/MohsinRizvi,40082281,2018-06,24,24,1,2017–2019
umerkhalid12,https://github.com/umerkhalid12,40297394,2018-06,11,23,1,2017–2019
MaroofAshraf,https://github.com/MaroofAshraf,39948912,2018-06,9,22,1,2017–2019
AbdulMoizZahid,https://github.com/AbdulMoizZahid,40694722,2018-06,8,20,1,2017–2019
ikramabbas1,https://github.com/ikramabbas1,40268340,2018-06,13,19,1,2017–2019
ahmedrazabaloch,https://github.com/ahmedrazabaloch,41878215,2018-07,52,770,1,2017–2019
yousufiqbal,https://github.com/yousufiqbal,41191676,2018-07,25,753,1,2017–2019
myselfswk,https://github.com/myselfswk,41314353,2018-07,66,675,1,2017–2019
AmanSultanBaig,https://github.com/AmanSultanBaig,41924807,2018-07,74,624,1,2017–2019
moizsiraj,https://github.com/moizsiraj,41490939,2018-07,54,611,1,2017–2019
MuhammadAliKhan1,https://github.com/MuhammadAliKhan1,41667480,2018-07,42,537,1,2017–2019
qasimmehdi,https://github.com/qasimmehdi,41130000,2018-07,36,536,1,2017–2019
wajahat-dev,https://github.com/wajahat-dev,41397888,2018-07,89,524,1,2017–2019
Mohammad-Bilal-Bhatti,https://github.com/Mohammad-Bilal-Bhatti,41234914,2018-07,38,487,1,2017–2019
sam3690,https://github.com/sam3690,41838423,2018-07,74,469,1,2017–2019
Daniyalzakir321,https://github.com/Daniyalzakir321,41327126,2018-07,97,401,1,2017–2019
ahmedyartanveer,https://github.com/ahmedyartanveer,41370959,2018-07,14,371,1,2017–2019
mfahadtahir,https://github.com/mfahadtahir,40818615,2018-07,44,353,1,2017–2019
syedhamzahussain,https://github.com/syedhamzahussain,40966603,2018-07,9,292,1,2017–2019
Talhaverse,https://github.com/Talhaverse,41064991,2018-07,33,269,1,2017–2019
FarisCode,https://github.com/FarisCode,40757382,2018-07,42,268,1,2017–2019
HAIDER110786,https://github.com/HAIDER110786,41267875,2018-07,54,254,1,2017–2019
Fasih1994,https://github.com/Fasih1994,41539719,2018-07,47,217,1,2017–2019
Moiz-khan,https://github.com/Moiz-khan,41229568,2018-07,37,200,1,2017–2019
HamzaBhatti125,https://github.com/HamzaBhatti125,40958101,2018-07,70,197,1,2017–2019
Asadullah007,https://github.com/Asadullah007,41476975,2018-07,65,188,1,2017–2019
bukshalishah,https://github.com/bukshalishah,41257334,2018-07,23,181,1,2017–2019
kumail11,https://github.com/kumail11,40884947,2018-07,44,175,1,2017–2019
JahangirJadi,https://github.com/JahangirJadi,40955812,2018-07,52,147,1,2017–2019
ashfaqdotes,https://github.com/ashfaqdotes,41798971,2018-07,57,137,1,2017–2019
iamzubairnaseer,https://github.com/iamzubairnaseer,40863362,2018-07,34,135,1,2017–2019
HasanQadir,https://github.com/HasanQadir,41510364,2018-07,8,130,1,2017–2019
areeba-farooq,https://github.com/areeba-farooq,41040479,2018-07,68,127,1,2017–2019
yaskh,https://github.com/yaskh,41568177,2018-07,30,106,1,2017–2019
Shehzad05,https://github.com/Shehzad05,41237363,2018-07,31,103,1,2017–2019
phayzeee,https://github.com/phayzeee,41268271,2018-07,19,102,1,2017–2019
syedumerqadri,https://github.com/syedumerqadri,41392182,2018-07,13,102,1,2017–2019
MuhammadFareed,https://github.com/MuhammadFareed,40928170,2018-07,53,93,1,2017–2019
sohailziahh,https://github.com/sohailziahh,41738373,2018-07,24,87,1,2017–2019
safeerjan,https://github.com/safeerjan,40755689,2018-07,16,85,1,2017–2019
HamzaAleem,https://github.com/HamzaAleem,41679853,2018-07,15,78,1,2017–2019
Wasi-Ayub,https://github.com/Wasi-Ayub,41390357,2018-07,46,75,1,2017–2019
MMukkarram,https://github.com/MMukkarram,40773916,2018-07,18,74,1,2017–2019
MuhammadHaseebAmjad,https://github.com/MuhammadHaseebAmjad,41118449,2018-07,28,72,1,2017–2019
OmerAbdulSamad110,https://github.com/OmerAbdulSamad110,41125159,2018-07,8,70,1,2017–2019
NomanAzmatUllah,https://github.com/NomanAzmatUllah,41420305,2018-07,57,55,1,2017–2019
waqaransari03,https://github.com/waqaransari03,41943952,2018-07,15,51,1,2017–2019
equan4647,https://github.com/equan4647,41044369,2018-07,21,48,1,2017–2019
toobaakram,https://github.com/toobaakram,41504736,2018-07,9,48,1,2017–2019
engrzardari,https://github.com/engrzardari,41242658,2018-07,7,44,1,2017–2019
laiba18,https://github.com/laiba18,41546656,2018-07,14,42,1,2017–2019
mubi7070,https://github.com/mubi7070,41264870,2018-07,10,37,1,2017–2019
anasshahid26,https://github.com/anasshahid26,41374517,2018-07,27,36,1,2017–2019
mhassan24,https://github.com/mhassan24,41486117,2018-07,29,33,1,2017–2019
kiratkumar47,https://github.com/kiratkumar47,41340746,2018-07,13,33,1,2017–2019
AbdulRaufARK,https://github.com/AbdulRaufARK,40770051,2018-07,18,30,1,2017–2019
Hammad-Ishaque,https://github.com/Hammad-Ishaque,40836908,2018-07,20,26,1,2017–2019
maaz-rashid,https://github.com/maaz-rashid,41377354,2018-07,8,24,1,2017–2019
Muhammad-Huzaifa-Siddiqui,https://github.com/Muhammad-Huzaifa-Siddiqui,40765078,2018-07,17,23,1,2017–2019
joinus123,https://github.com/joinus123,41865431,2018-07,6,23,1,2017–2019
rehanashraf97,https://github.com/rehanashraf97,41154481,2018-07,11,20,1,2017–2019
Turtle923,https://github.com/Turtle923,41129005,2018-07,6,18,1,2017–2019
GhousMuhammadkhan28,https://github.com/GhousMuhammadkhan28,41202244,2018-07,6,18,1,2017–2019
arsalanfakhar,https://github.com/arsalanfakhar,42144377,2018-08,54,18555,1,2017–2019
AB290817008,https://github.com/AB290817008,42501497,2018-08,48,3524,1,2017–2019
umershaikh123,https://github.com/umershaikh123,42178214,2018-08,138,1267,1,2017–2019
shahanahmed86,https://github.com/shahanahmed86,42711061,2018-08,76,955,1,2017–2019
taha842,https://github.com/taha842,42276750,2018-08,22,653,1,2017–2019
hamzaalvi1,https://github.com/hamzaalvi1,42583422,2018-08,42,502,1,2017–2019
mwaqarfarooqui,https://github.com/mwaqarfarooqui,42797209,2018-08,9,411,1,2017–2019
wajahat420,https://github.com/wajahat420,42533972,2018-08,58,332,1,2017–2019
ZuraizAhmedShehzad,https://github.com/ZuraizAhmedShehzad,42076770,2018-08,35,312,1,2017–2019
ShahryarAhmed97,https://github.com/ShahryarAhmed97,42492081,2018-08,42,257,1,2017–2019
SMHasnainR,https://github.com/SMHasnainR,42713592,2018-08,20,239,1,2017–2019
DanyalKhawaja,https://github.com/DanyalKhawaja,42298472,2018-08,13,238,1,2017–2019
muzammil123hussain,https://github.com/muzammil123hussain,42210246,2018-08,16,204,1,2017–2019
Karacraft,https://github.com/Karacraft,42495441,2018-08,19,200,1,2017–2019
yahyawasim97,https://github.com/yahyawasim97,42174282,2018-08,35,177,1,2017–2019
SyedmFaisal988,https://github.com/SyedmFaisal988,42417383,2018-08,15,177,1,2017–2019
syedkamal3262,https://github.com/syedkamal3262,42840009,2018-08,42,149,1,2017–2019
hatim523,https://github.com/hatim523,42508780,2018-08,49,144,1,2017–2019
sir-waqas,https://github.com/sir-waqas,42497411,2018-08,38,138,1,2017–2019
MuhammadAnas190,https://github.com/MuhammadAnas190,42142889,2018-08,36,121,1,2017–2019
zainabahmed8907,https://github.com/zainabahmed8907,42474856,2018-08,46,115,1,2017–2019
scyp101,https://github.com/scyp101,42637586,2018-08,9,106,1,2017–2019
BismaJ,https://github.com/BismaJ,42489199,2018-08,18,97,1,2017–2019
shayanahmedk,https://github.com/shayanahmedk,42377211,2018-08,26,92,1,2017–2019
Saad9624,https://github.com/Saad9624,42245770,2018-08,45,88,1,2017–2019
IrfanGhuori,https://github.com/IrfanGhuori,42720620,2018-08,14,88,1,2017–2019
MANIAHMED,https://github.com/MANIAHMED,42448210,2018-08,31,86,1,2017–2019
hamzamurtaza01,https://github.com/hamzamurtaza01,42454490,2018-08,18,86,1,2017–2019
ahmedmst2423,https://github.com/ahmedmst2423,42143840,2018-08,11,85,1,2017–2019
imranali4264,https://github.com/imranali4264,42243539,2018-08,12,71,1,2017–2019
fawwad786,https://github.com/fawwad786,42698563,2018-08,10,71,1,2017–2019
padamcs36,https://github.com/padamcs36,42333043,2018-08,32,62,1,2017–2019
Ainyana,https://github.com/Ainyana,42343783,2018-08,32,61,1,2017–2019
umawani,https://github.com/umawani,42729648,2018-08,9,57,1,2017–2019
shaheryarCS,https://github.com/shaheryarCS,42182191,2018-08,13,48,1,2017–2019
Afzal-Siddiqui001,https://github.com/Afzal-Siddiqui001,42174537,2018-08,25,38,1,2017–2019
